40,"I had a very good burger here. The atmosphere is unique but do not expect hard rock music, there were more rap and pop video clips than rock."
50,"Such a cool place to visit, we came here for breakfast and for dinner it was so nice, lots to look at too in the museum, pictures of famous musicians, guitars and costumes they wear. Would definitely recommend and will definitely be visiting again next time we are in New York."
50,"Came here twice, once for drinks and snacks during the day and an evening meal whit a hell of a lot of drinks. Staff are fun and happy, drinks are good, once you’ve got your souvenir pint glass, just ask for a 16 oz drink, half the price. Food is great. It’s expensive but your in Times Square!"
10,"This is Hard Rock Cafe no.3 on my list, I make an effort to visit as many as possible on my trips to try the local legendary burger + buy the local T shirt  The joke of it is during our visit they was a DJ pounding club music and also pop music, not a single rock song. If you call pitbull, Rihanna, Katy Perry and so on rock music then you may like it. Music was so loud it was like sitting in revolutions or oceana for a sit down meal  I asked what the local legendary burger was as for whatever reason they had printed the default menu which says ""the local legendary burger is different and unique to each hard Rock Cafe"" the menu should have a description of their own speciality burger.  The lady replied pointing at a picture ""it's like that one with a bit of apple in it and some jam"" I decided to have it anyway but unfortunately she's only gone and brought me the bog standard legend burger. I wasn't going to wait another 20 minutes so just put up with it  The experience was ruined from the loud club mixes they kept playing and we couldn't hear ourselves speak. Food quality was laughable compared to any other hard Rock Cafe. (cheese on burger was pre melted but left for a while before it got to me so was almost hardened, pub food standard at best)  Honestly since looking at trip advisor it's got the same kind of reviews since 2015 so nothing is changing. Take my warning and avoid, or if you collect the t shirts like me just use the rock shop and dash out for an arbys instead. At least the food will be good and you can stick your earphones in for the AC-DC"
10,Rude hostesses tipped me off that this wasn't going to be a good experience. As a Rewards member I expected some respect. I have been to over 150 cafes worldwide over 30 years and have never been so disappointed. The place if full of teenage tour groups who even drown out the loud music. The cafe at Yankee Stadium is cooler by far.
40,Visited here for food and drinks and it’s a must visit. I’m never been to a Hard Rock Cafe as an adult and it was an experience. We hadn’t booked but we’re offered a table at the bar which was fine. We each had a burger and it was delicious... expensive but nice! Also this was the only place that we visited in New York that did not automatically add a service charge.  The only reason this wasn’t excellent was because the service wasn’t great and we had to ask for the table to be cleaned and cutlery a few times! It was extremely busy though and the staff were running around.  Def worth a visit alone for the shop/ lobby
50,We visited here for lunch on our last day in NYC. We wanted to stay away from chains but this was honestly one of the best meals we had all trip! Plus our waitress was amazing.  We got a large nachos to start 2 cocktails and 2 mains and it was around 90 dollars however we didn’t mind. We were made to feel extremely comfortable and so glad we visited before we flew home! With 2 free glasses also.
10,"We pre-booked a table for 2 for our trip last weekend way back in December to ensure we could get in. Upon arrival at the restaurant, even though we had prebooked, we were told that there would still be a good hour of waiting time?! I then asked the server if we could at least get a drink from the bar, were i was told yes. Upon arriving at the bar and before my bum could even reach the seat of my chair, I was told rather rudely "" he cant sit here, he is under 21"".  I can understand this, however, given he is 18 and looks older than he does, i would of appreciated for the bar lady to atleast ask if he had Id or at least politely said he is to young to sit at the bar (we only wanted to sit down for a short while to order a drink whilst we were preparing to wait for our table)  After being spoken to like that, we didn't want to wait an hour for our table so just left.  Defo wont be coming back if i visit the city!"
30,"We pre arranged breakfast for 100 people and they opened at 7am for us. Normal opening time is 8am. Standard USA breakfast, nothing special but was good enough for us before a long day in New York."
30,"We’ve recently gone to this Hard Rock for a family lunch on our holiday. We’ve had nachos and guacamole for starters and it was delicious. Then we tried the famous burger and the one with fried onions and they were really nice. We’ve also had 2 salmons at our table and they were slightly too fatty, but really tasty and filling. Chips as sides were nice too. A bit too expensive, but i guess it’s because of the name and the location on Times Square."
40,"We went on Thursday, which unknown to us had the DJ in, what a great night we had, made us want to stay longer, but we were all tired. Food was spot on, expect to pay a little more, for one you are eating at Hard Rock and two, you are bang in the Central of Times square, but all in all, didn't exceed what a British meal out would cost. If I was to be critical at all, our waitress didn't really describe the dessert menu, when we really wanted a dessert, but they looked limited and boring, but on leaving we saw families eating big sharer desserts which we would of purchased. On reflection Ive been to the Orlando Hard Rock a few times, this is better!"
50,"Nice Decor! Share a platter: crumbed chicken, spring rolls, rosti's, chicken wings, brochetta's, onion rings. Great music, visit the shop."
50,"We enjoyed a great meal here, our server was particularly attentive and helpful when we asked for gluten free options. We were glad we'd pre-booked online as it was very busy. Service was quite quick considering just how busy it was and the food was very enjoyable, my husband really enjoyed his gluten free burger."
40,Pleasantly surprised with this restaurant - the food was good and prompt. Part way through our meal our waiter announced he was about to go on his break and introduced us to another member of staff should we need any thing in his absence. Great atmosphere and the music was not loud meaning we could still talk to each other
30,Was seated at the bar on a busy Friday night. Had a signature burger great quality food. Consistency of Hard Rock food globally is commendable. However might be a New York thing but service exceptionally poor staff was very rude and unhelpful. Waiters take tips for granted.
30,"Let me first say the staff was friendly. Our waitress was rather busy, but tried to be as attentive as possible. I’m giving it 3 stars because the breakfast buffet was a bit overpriced for the minimum amount of food on display. There were tons of pastries, but only one hot item that would be considered vegetarian. By hot, I mean in the warming trays, but extremely cold. The pancakes that were brought out were very tasty and the complimentary mimosa was alright. It was just enough to wet my throat. I was shocked at the large glass and significantly small amount that was in the glass. The coffee was my least favorite part. I love coffee, but this was too thick.  The decor was like other Hard Rocks, pleasing to the eye. The music being played was appropriate.  I’m not sure I would ever go back to this location, but it was an experience nonetheless."
50,"Wife,son and I called in and were seated very quickly,wife and son had the steak and I had the baby back ribs,which I have to say was first class,would like to add service was also first class,the only gripe I would have is that food was a bit over priced but over all a great night had by all at HRC"
30,"The Hardrock Cafe in Time Square is everything you SHOUDL expect... super busy, super expensive and of a very 'okay' quality. But as an experience it's pretty good. So the food was okay (but for $38 for a steak I'd want MUCH more), the drinks were okay but at least the service was superb! Worth it for the experience but much better places to eat!"
40,"Usual standard of food, good. Good tip, on arrival we were told it would be an hour and 45 min wait but opted to do so as it was our first night and we’d had a long journey. Wandered through to bar area to find loads of tables, families etc and discovered could have whole menu choice with no wait at all. Delighted"
20,2 visits.  Everything is geared to get you to buy stuff in the shop.  The food is extremely generic and served with 0 passion and customer interest.  Going in for breakfast we got a price going in and another price when the bill came. 40% higher price.  Stay away.
10,the choice for Vegetarians is so small I must have missed it . Dated place still in 1970 . Toilets dirty just paid for drinks as we had to wait for 25 mins even though we had a reservation for 5 people would not recommend in my opinion.
50,"After getting married in florida and having our reception at hard rock we've made it our mission to make sure we visit everyone in cities we visit in the future.  To the lady supervisor, our sever lenny who were working on the 17th February 8am onwards thank you so much for an excellent visit. We had our bill taken care of and honestly it took us back, things like that never happen to us and it was an amazing way to end our honeymoon in the big apple! Also to the lady (of colour with abit of a walking inpediment.. Sorry i completely forgot your name and cant describe you any other way) you are a credit to your company! Huge smile, welcoming and made us feel so at ease you also made such a fuss of our son Charlie which not everybody does. Thank you so much for a great welcome and shopping experience!  Breakfast buffet was great, the selection was plentyful and great value for money! Its definitely worth a visit if your around times square!"
50,"We went there during dinner time and is bit hard to get a good place since we are 6 adults. After waited for about 10 min, we got a small table ti seat and order our meal. The ribs and steak were good and not forgetting the onion rings as well! We enjoyed our dinner there"
30,"Popped in during lunch time to grab a few drinks. Not too much offered on the lunch menu so we decided to just grab an appetizer. Went with the lobster flatbread, it was OK. Of course the drinks are a little pricey, but at least you can get a souvenir glass if you want to tote it around. I was happy to see plenty of bartenders and they were just attentive enough that we didn't feel neglected nor harassed. Definitely made our trek through Times Square more bearable. Very cool and very big place."
50,"We arrived at 6:00 PM and although the place was packed, we were seated almost immediately. The menu in all HRCs is pretty much staple so I won’t go into that, but the atmosphere and the service was GREAT. Kudos to Amanda our waiter who did not miss a beat over multiple tables, and made this a memorable visit."
10,Travelled 4000 miles to spend valentines in New York we selected the Hard Rock in times square as our valentines meal totally ruined by poor food served cold and absolutely appalling customer service.  Spoke to the manager who didn't care over our ruined valentine's meal offered us a refund for the food we never ate which was the least he could do.  A special trip ruined a trip we will never get back.
50,"We always visit HRCs and this visit was great as usual. Food, drinks and service is always spot on in Hard Rocks. Couldn’t fault anything, we had the mac and cheese and a steak - both cooked perfectly. Highly highly recommend the chicken flatbread to start, amazing!! Thanks guys!"
50,This is a great hard rock I've never been to a bad 1 in any country but this is 1 of my favourites so far great surroundings and the staff are brilliant
30,Ribs arrived cold. Returned to us when heated up rather than getting a fresh order. Waitress was very helpful though
50,"HARD ROCK CAFE, great meal here and great entertainment. The waiters are really nice and the food is great. We had some potato skins that wasn’t on the menu that the waiter managed to sort for us as it was on the sharing platter. Really good vibe with DJ playing music get a picture as you walk in also. Check it out."
40,"Visited with my family of 5. Allocated a small table . Drinks and food ordered which was ok. Paid the $145 bill on a pre loaded card. Left $10 tip. Went to leave via the toilet , on leaving the toilet the waiter was there asking me to sign a receipt! Don’t see why as I paid. He was probably upset that I hadn’t tipped the recommended 20% not a chance he was lucky to get 10% so another overpriced restaurant where the staff expect good tips for doing very little."
30,First time i was here at the location and i felt this hrc miss its soul. Yes it is big compared the old one and thats all. No service here compared hrc yankee station
10,"I had high expectations of this place and booked a table for our last meal in NYC. The staff were lovely and attentive, the girls on the main desk were great and the guy looking after our table was nice however I did notice he took the time to charm to the the table behind us a lot more ... probably because there was 6 of them and only 2 of us. My son had the chicken tenderloins and he ate 2 of them saying they tasted old, they were like warm when they came. I had the chicken fajitas, the onions and peppers on the sizzler were rock hard and cold and it certainly didn’t come out sizzling, it’s like they had been left in the kitchen for 20 mins before they were brought out. It all looked appetising but the taste didn’t match."
20,Firstly I had to wait for A table that I had booked...  Secondly it took 30 minutes for our drinks to come and the excuse we got was they were doing a kitchen handover  My girlfriend burger come out wrong  The host was rude to guest waiting to get in  Hard Rock Cafe is something to say you've done it but nothing more. My girlfriend was really looking forward to going but ended up disappointed  Few more days in New York I will something better
30,"Always wanted to try a Hard Rock Cafe, I don’t know if they’re all the same. The food here was overpriced and pretty average, it wasn’t bad, but it wasn’t great. I could have gotten better food elsewhere for cheaper. The server was a little obnoxious and didn’t seem to care too much. Waiting ages to pay, so tipped only 10% and got glared at by the server. There was hardly anybody in, the was no reason for us to be there for over an hour and a half, she’s lucky she got 10%."
20,"We went on Superbowl 2020 Night, expecting a relaxing and funny Night. But ir was the opposite. The waiter was not paying attention to anyone, the food took to long and when it came there wasn't forks and knives to eat, the beverages took to long also. So it was very frustrating to us."
10,Terrible customer service by Hard Rock cafe who took a table booking for tonight and then subsequently cancelled the table via e-mail after we had set off for the restaurant for no tangible reason. When we arrived we were informed bookings need to be made 24 hours prior to eating which is clearly not correct because the site offered a table time and accepted our booking. Disgraceful performance by a company we will not be using again and I would advise others to do the same.
30,"The only reason to visit is the cool rock memorabilia and to say you’ve been. Now we did visit at lunchtime so the vibe will always be lower key, but considering we were surrounded by all this amazing rock history and music playing there was little in the way of ambience. Servers were following the script and pleasant but like robots, no energy, no enthusiasm. A big thumbs up for the nacho starter which is definitely to share but I did burn my mouth as plates were overheated and even a nacho on the peripheral of the plate was scalding. Mains were mediocre, not much by way of flavour, we skipped dessert. Not worth a hundred bucks for lunch."
40,Avoid the queues just ask to sit at the bar and enjoy the same food n experience! The cocktails are poorly done - give them a miss n stick to beers/ wines/ straight from the bottle! Ordered the ribs - awesome and finished with cheesecake which was delicious. Bar service was good!
40,"We booked online beforehand as I went a few years ago and there was quite a wait for walk ins. Food was nice, nothing to boast about but yummy. The staff are friendly and the restaurant is clean. Reasonably priced. Would go again."
20,"When we arrived I advised the Hostess we had a booking although I could see it was very empty.....she said they didn't take bookings (however I had the confirmation on my phone) no apology offered. shown to the buffet breakfast area which was dimly lit but then think they are all like this part of the character. The food was ok nothing to get excited about. Probably going for breakfast not the best choice and we wouldn't rush back service was poor food not great, ambience non existent and staff couldn't care less if the had our business or not......mind you still looking for the tips!"
40,"Decent food, not the best, but was nice none the less. Its quite pricey but you'd expect nothing less from New York time square. To be honest, I really enjoyed this place though, its a great atmosphere and lots of random music videos playing on the big screen with no pattern was fantastic, If you're in New York , you have to give this place a go, I would suggest you on their website and book a table though as otherwise you'll be waiting on the stairs for a little while. Good fun place."
40,"This was a perfect fun dinner in between our showings of HP and the Cursed Child. It is a fun, musical place with lots of cool music paraphernalia. The food is as expected - hamburgers were delicious, fajitas were good. Nothing gourmet but that was not why we went! Friendly service, we were seated at our reservation time. Service was smooth!"
10,"Having eaten in the London Hard Rock Cafe I was keen to try out New Yorks. We entered the shop and at the bottom of some stairs was a desk in which we assumed we had to go to and wait to be seated. There was a family in front who were seen to straight away yet we were left just standing there. No greeting, nothing. One waiter was genuinely doing everything he could to avoid making eye contact with us.  The waitress behind the desk didn’t greet us either, and we were left stood there wondering if we were in the right place. It got to the point where people were going in front of us in the queue also met with the same bad attitude.  Eventually after being stood at this desk for around 5 minutes I was offered a table but with an hours wait. I asked the waitress if it was okay if we waited in the bar, to which she handed me a console with no explanation of where to go etc. She literally handed us this console without saying a word.  We walked into the main dining area (assuming the bar was in here) and walked up to the bar to find that there was infact people eating there. The whole cafe in itself was not full so unsure as to why the wait was so long unless it was fully booked. We walked around the whole cafe but came to the decision we would leave as we did not feel welcomed at all.  As we left I handed the console back to the worker who took it without a word and as we were leaving the manager was shouting at us ‘well how long have you been waiting?!’ Truly one of the most miserable places I have ever been in and somewhat ruined our evening. Will never return to it."
30,"My partner is a ‘Hard Rock’ fan, but I don’t know what all the fuss is about. This is a really large restaurant and we had to wait up to 45mins for a table, but when we walked through the restaurant it wasn’t full by any means. Usual food on offer and service as you would expect"
40,"Not dissapionted at all. It does what it says. Very nice food, drinks & service. We were very well looked after by our server & this is what we have grown to expect from Hard Rock."
40,"We all had the Legendary Burger and it was delicious. Service was friendly and very good. Seating comfortable. Big place but we didn't feel closed in. Novel experience and priced well and according to our grandson, best burger sauce ever!"
50,"My family and wanted to have dinner at the Hard Rock Cafe and the wait time was almost and hour but we waited and guess what, we didn't have to wait but maybe 20 minutes. The staff was great, the food was very delicious and timely. The videos were entertaining."
10,"I have literally just left the Hard Rock Cafe in New York and I am disgusted with the attitude of the waiter who served us tonight. We waited well over an hour for our food and although we enjoyed the food served, I felt that it was a long time to wait - the waiter apologised twice during our wait for the delay but several tables around us received their food before us and had sat down after us? The food bill came to $197 and I left $220 ($23 gratuity) even though the check suggested that I leave between $32 and $35 as a tip. On leaving the restaurant I went to the restroom and as I came out to go up over the stairs to leave I noticed our waiter stood there, he was waiting to speak to me about the amount I had left as gratuity - I told him that his service was OK but the wait for food was too long. I did not appreciate being stopped in front of several other customers and asked my reasons for not leaving what the restaurant thinks I should leave as a tip. I work in Customer Service and appreciate any 'tip' my customers wish to give but I certainly do not expect it and neither would I embarrass them by questioning what they had left - the difference between the US and the UK maybe? Again will not recommend or return."
50,"Breakfast is served between 8-10am and it was perfect! All you can eat breakfast with option of pancakes, waffles and french toast. Drinks are also included in the deal. This was $21 each. Very reasonable for Times Square. Also was quiet so was perfect to look at memorabilia. Would recommend to go for breakfast if possible."
50,"Had dinner in here with my daughter and granddaughter. Was very very busy but the food was fast, perfectly cooked and plentiful. The drinks also very tasty."
40,"Expect to wait... but decent food typically priced for New York City. Can skip the line if you sit at the bar - otherwise depending on time and day - 35-60 min wait Service is pretty quick for as many tables they have - expect a little NUC attitude. Music videos playing throughout - steak is good, Mac and cheese is good, burgers seem fresh made - all around nice iconic place to visit"
40,"Was on our '' to do '' list and didn't let us down. You are given a devise that alerts you when your table is ready and while you wait you can view the music memorabilia displays so your wait should not be very long. Service was excellent, I believe our waiter was called Erwin  The food choice was very good, I recommend the ''Legendary Burger'' and my wife the ''Big Cheese Burger'' washed down with a small and pint of Stella larger (the pint being mine)  Fully recommend the experience"
50,"I must admit, the whole family is crazy about the Cafe and we always visit, when there is one around. Nearly 30 years ago, I visited one of my first Hard Rocks here in New York but it was up on 57th, if I am correct. Now at Times Square it is a crazy house. Tons of Tourists a huge shop and also a large Restaurant. We had to wait for 1 hour for a table but that was to expect. We love it but if you like a quiet place, keep away.  We enjoeyed it, as the other HRC we went and will continue to visit them."
50,"you have to go in time to get a table but it's worth it, the special hamburger is delicious as well as the tortillas with dissolved cheese and a very good attention"
40,"A very good meal of fajitas, ribs and salads. The only issue was the dressing missed from all three salads but it was put right quickly. Good service. The ribs were amazing. Really enjoyed."
30,"This is the kind of Places that I hate. Noise, automatic people, automatic food ... Is not 4 Me. I have Not good experiences there. In NYC, in Buenos Aires...no no no. Other!!!"
20,"I’ve been to many HRC’s and love the food and experience at them. This was different. We had to wait as we were told there weren’t any tables ready, despite there being plenty of empty tables visible. The options are to wander around the shop (do they make you wait in the hope you’ll buy something here) or get a drink from the bar. The bar surprisingly doesn’t serve half pints (which is a bit cheeky) and there are very few seats (which are grubby) so maybe another ploy to get you to go in the shop? The food was good, I really enjoyed my burger although the meal was expensive....$90 for 2 burgers and 4 drinks. Overall, we came away feeling underwhelmed."
10,"Visited Hard Rock Cafe for Christmas Day dinner during a trip to NYC. Booked before hand and received welcoming emails confirming the booking & the Christmas menu on offer. There was no festive spirit when we arrived. Our waitress had the often encountered surly New York attitude and we felt little more than an inconvenience. When I asked about the Christmas menu advertised this was curtly dismissed as “not available here.” The food was a mixture of bland burgers & steaks. Drinks menu was limited and they could not wait to get us to the dessert menu and out of the building. Very poor value. No Christmas cheer meant no tip. NYC has many many more options, Hard Rock Cafe is an appalling gimmick, and not a very good one at that."
50,"Quick, easy, friendly service. Easy place to get a traditional American breakfast if staying in the Times Square area"
